doc_id;standard_value;standard_type;standard_relation;pchembl;molregno;canonical_smiles;chembl_id;target_dictionary;target_chembl_id;l1;l2;l3;confidence_score;act;processed_smiles
3476;44.4;IC50;=;7.35;192068;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc3ccccc3n2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL117716;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc3ccccc3n2)NS(=O)(=O)Cc2ccccc2)C1O
6512;180.0;IC50;=;6.75;203908;Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1-n1ccccc1=O;CHEMBL337921;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1-n1ccccc1=O
6512;120.0;IC50;=;6.92;204329;Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O;CHEMBL340500;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O
3476;311.0;IC50;=;6.51;192044;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL117721;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O
3476;6.1;IC50;=;8.21;191486;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL331807;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O
3476;20.5;IC50;=;7.69;192385;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccccn2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL323642;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccccn2)NS(=O)(=O)Cc2ccccc2)C1O
6512;530.0;IC50;=;6.28;204080;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCC2=O)cc1;CHEMBL124846;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCC2=O)cc1
3476;168.8;IC50;=;6.77;191932;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O;CHEMBL324485;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O
6512;490.0;IC50;=;6.31;203607;CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)cc1;CHEMBL331231;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)cc1
6512;260.0;IC50;=;6.58;204081;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCCC2=O)cc1;CHEMBL124705;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCCCC2=O)cc1
3476;79.1;IC50;=;7.1;192742;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cccnc2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL117678;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cccnc2)NS(=O)(=O)Cc2ccccc2)C1O
6512;150.0;IC50;=;6.82;204579;O=C(COc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1;CHEMBL123151;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(COc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1
6512;8.2;IC50;=;8.09;204244;Cc1cc(NC(=O)CCc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O;CHEMBL124370;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cc(NC(=O)CCc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O
3476;15.0;IC50;=;7.82;191487;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL420322;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O
5181;4.6;IC50;=;8.34;178046;CC(O)[C@@H](C(=O)N[C@H](C)c1ccccc1)N(C)C(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N;CHEMBL105819;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CC(O)[C@@H](C(=O)N[C@H](C)c1ccccc1)N(C)C(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CCCN=C(N)N
6512;170.0;IC50;=;6.77;204554;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCc1ccc(N2CCOCC2=O)cc1;CHEMBL264876;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCc1ccc(N2CCOCC2=O)cc1
6512;440.0;IC50;=;6.36;204616;O=C(NCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)c1ccc(N2CCOCC2=O)cc1;CHEMBL125477;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;O=C(NCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)c1ccc(N2CCOCC2=O)cc1
6512;7.6;IC50;=;8.12;204307;O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(-n2ccccc2=O)c(F)c1;CHEMBL122102;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(-n2ccccc2=O)c(F)c1
6512;14.0;IC50;=;7.85;204230;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCC1CCN(c2ccncc2)CC1;CHEMBL126208;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCC1CCN(c2ccncc2)CC1
3476;106.0;IC50;=;6.97;192384;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NC(=O)OCc2ccccc2)C1O;CHEMBL116245;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NC(=O)OCc2ccccc2)C1O
6512;230.0;IC50;=;6.64;204330;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1;CHEMBL125839;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1
6512;5.2;IC50;=;8.28;204653;O=C(Cc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1;CHEMBL124658;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Cc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1
3476;10.6;IC50;=;7.97;192623;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL115902;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NS(=O)(=O)Cc2ccccc2)C1O
6512;20.0;IC50;=;7.7;204578;Cc1cc(NC(=O)COc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O;CHEMBL123150;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cc(NC(=O)COc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O
6512;8.4;IC50;=;8.08;203695;Cc1cc(NC(=O)CCc2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)ccc1N1CCOCC1=O;CHEMBL122329;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cc(NC(=O)CCc2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)ccc1N1CCOCC1=O
6512;980.0;IC50;=;6.01;204231;CC1CC(c2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)=NNC1=O;CHEMBL124427;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CC1CC(c2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)=NNC1=O
6512;63.0;IC50;=;7.2;204229;O=C(Cc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)Nc1ccc(-n2ccccc2=O)cc1;CHEMBL419608;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Cc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)Nc1ccc(-n2ccccc2=O)cc1
3476;346.3;IC50;=;6.46;192486;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cn[nH]c2)NC(=O)OCc2ccccc2)C1O;CHEMBL419222;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cn[nH]c2)NC(=O)OCc2ccccc2)C1O
6512;7.0;IC50;=;8.15;204351;O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)c(Cl)c1;CHEMBL125552;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)c(Cl)c1
3476;312.5;IC50;=;6.5;192060;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cncc(Br)c2)NC(=O)OCc2ccccc2)C1O;CHEMBL323833;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cncc(Br)c2)NC(=O)OCc2ccccc2)C1O
3476;5.0;IC50;=;8.3;191568;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL420688;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O
6512;15.0;IC50;=;7.82;204216;N=C(N)c1cccc(N[C@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2)c2ccccc2)c1;CHEMBL341510;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(N[C@H](C(=O)Nc2ccc(N3CCCCC3=O)cc2)c2ccccc2)c1
5181;16.0;IC50;=;7.8;434837;CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N;CHEMBL273196;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N
6512;1900.0;IC50;=;5.72;204152;O=C(Nc1ccc(N2CCOCC2=O)cc1)c1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1;CHEMBL125876;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;O=C(Nc1ccc(N2CCOCC2=O)cc1)c1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1
3476;312.5;IC50;=;6.5;192059;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2nccc3ccccc23)NC(=O)OCc2ccccc2)C1O;CHEMBL115378;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2nccc3ccccc23)NC(=O)OCc2ccccc2)C1O
6512;32.0;IC50;=;7.5;204148;O=C(CNC(=O)Nc1ccc(Cl)cc1)Nc1ccc(N2CCOCC2=O)cc1;CHEMBL125495;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(CNC(=O)Nc1ccc(Cl)cc1)Nc1ccc(N2CCOCC2=O)cc1
6512;58.0;IC50;=;7.24;204346;O=C(CCc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1;CHEMBL125491;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(CCc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1
3476;10.6;IC50;=;7.97;192520;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cncc(Br)c2)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL117656;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cncc(Br)c2)NS(=O)(=O)Cc2ccccc2)C1O
3476;4.9;IC50;=;8.31;192521;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2nccc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL117092;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2nccc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O
6512;1200.0;IC50;=;5.92;204652;O=C(Cc1ccc(N2CCOCC2=O)cc1)Nc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1;CHEMBL124657;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;O=C(Cc1ccc(N2CCOCC2=O)cc1)Nc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1
6512;10.0;IC50;=;8.0;204287;O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1;CHEMBL125939;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(CCc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1
3476;5.6;IC50;=;8.25;192069;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnnc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O;CHEMBL325869;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnnc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O
3476;106.0;IC50;=;6.97;192353;Cc1cnc(C(=O)NCC[C@@H](NC(=O)OCc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)cn1;CHEMBL115707;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cnc(C(=O)NCC[C@@H](NC(=O)OCc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)cn1
3476;0.7;IC50;=;9.15;191931;N=C(N)NCCCC(NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O;CHEMBL117672;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCCC(NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O
6512;41.0;IC50;=;7.39;204226;Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)ccc1N1CCOCC1=O;CHEMBL420338;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Br)s4)nc3c2)ccc1N1CCOCC1=O
6646;5.3;IC50;=;8.28;294924;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCCC3)c2)cc1;CHEMBL176830;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCCC3)c2)cc1
6646;4.4;IC50;=;8.36;292812;CC(=N)NCc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1;CHEMBL425142;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CC(=N)NCc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1
3160;3700.0;IC50;=;5.43;66936;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(C(=O)OCCCc3ccccc3)C(=O)[C@@H]2CCCCC(=N)N)c1;CHEMBL47102;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(C(=O)OCCCc3ccccc3)C(=O)[C@@H]2CCCCC(=N)N)c1
6646;23.0;IC50;=;7.64;291989;NS(=O)(=O)c1ccccc1-c1ccc(C(=O)Nc2cnccc2C(=O)Nc2ccc(Cl)cn2)cc1;CHEMBL441157;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;NS(=O)(=O)c1ccccc1-c1ccc(C(=O)Nc2cnccc2C(=O)Nc2ccc(Cl)cn2)cc1
6646;5.6;IC50;=;8.25;291616;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCCNCC2)cc1;CHEMBL368544;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCCNCC2)cc1
3160;120.0;IC50;=;6.92;67046;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1;CHEMBL46845;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2C(=O)OC)c1
4147;0.92;IC50;=;9.04;655242;N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1;CHEMBL162443;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1
6646;74.0;IC50;=;7.13;293911;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCOCC3)c2)cc1;CHEMBL177996;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCOCC3)c2)cc1
3160;26000.0;IC50;=;4.58;67047;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1;CHEMBL44891;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)C[C@H]2[C@H]3[C@@H](CCCCC(=N)N)C(=O)N2CCCCCc2ccccc2)c1
15682;53.0;IC50;=;7.28;217241;N=C(N)c1cccc(C2Oc3ccccc3N(CCCCCN3CCCCC3)C2=O)c1;CHEMBL341187;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)c1cccc(C2Oc3ccccc3N(CCCCCN3CCCCC3)C2=O)c1
6646;32.0;IC50;=;7.5;291615;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCCNCC3)c2)cc1;CHEMBL176484;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCCNCC3)c2)cc1
6646;2.0;IC50;=;8.7;295469;CN(C)C(=N)c1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1;CHEMBL368984;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CN(C)C(=N)c1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1
6646;9.5;IC50;=;8.02;292804;N=C(N)NCc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1;CHEMBL427479;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1
4147;0.9;IC50;=;9.05;655261;N=C(N)NCCC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O;CHEMBL163543;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)NCCC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@H]1CCCN(C(=N)N)C1O
15682;4900.0;IC50;=;5.31;216605;COc1ccc(C2Oc3ccccc3N(CCCCCN3C(C)CCCC3C)C2=O)cc1;CHEMBL131448;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;COc1ccc(C2Oc3ccccc3N(CCCCCN3C(C)CCCC3C)C2=O)cc1
6646;12.0;IC50;=;7.92;294165;NS(=O)(=O)c1ccccc1-c1ccc(C(=O)NCCC(=O)Nc2ccc(Br)cn2)cc1;CHEMBL173877;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;NS(=O)(=O)c1ccccc1-c1ccc(C(=O)NCCC(=O)Nc2ccc(Br)cn2)cc1
6646;3.4;IC50;=;8.47;294263;NS(=O)(=O)c1ccccc1-c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Br)cn2)cc1;CHEMBL174750;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;NS(=O)(=O)c1ccccc1-c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Br)cn2)cc1
4147;2.1;IC50;=;8.68;659781;N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1;CHEMBL435448;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)C1
4147;4.3;IC50;=;8.37;655260;N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2cccc(C(=O)O)c2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1;CHEMBL163482;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2cccc(C(=O)O)c2)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1
5891;17.0;IC50;=;7.77;202823;CC[C@@H](NC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(N2CCOCC2=O)cc1;CHEMBL122286;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CC[C@@H](NC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(N2CCOCC2=O)cc1
15682;7900.0;IC50;=;5.1;216513;CC1CCCC(C)N1CCCCCN1C(=O)C(c2ccc(C(=N)N)cc2)Oc2ccccc21;CHEMBL130420;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CC1CCCC(C)N1CCCCCN1C(=O)C(c2ccc(C(=N)N)cc2)Oc2ccccc21
3160;2200.0;IC50;=;5.66;66935;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(C(=O)OC)C(=O)[C@@H]2CCCCC(=N)N)c1;CHEMBL295886;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(C(=O)OC)C(=O)[C@@H]2CCCCC(=N)N)c1
3160;5600.0;IC50;=;5.25;66964;CCNC(=O)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccc(-c4cccc(C(=O)N(CC)CC)c4)cc3C[C@@H]21;CHEMBL296764;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Inactive;CCNC(=O)N1C(=O)[C@H](CCCCC(=N)N)[C@H]2c3ccc(-c4cccc(C(=O)N(CC)CC)c4)cc3C[C@@H]21
3160;74.0;IC50;=;7.13;66965;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(S(=O)(=O)c3ccccc3)C(=O)[C@@H]2CCCCC(=N)N)c1;CHEMBL297169;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CCN(CC)C(=O)c1cccc(-c2ccc3c(c2)[C@H]2[C@H](C3)N(S(=O)(=O)c3ccccc3)C(=O)[C@@H]2CCCCC(=N)N)c1
5891;78.0;IC50;=;7.11;202777;C[C@@H](NC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(N2CCOCC2=O)cc1;CHEMBL121917;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;C[C@@H](NC(=O)Nc1ccc(Cl)cc1)C(=O)Nc1ccc(N2CCOCC2=O)cc1
15682;3.0;IC50;=;8.52;217345;CC1CCCC(C)N1CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21;CHEMBL133326;194;CHEMBL244;Enzyme;Protease;Serine protease;8;Active;CC1CCCC(C)N1CCCCCN1C(=O)C(c2cccc(C(=N)N)c2)Oc2ccccc21
